id,IBGE6,NU_ANO,CASOS,POPULACAO,Município,ID_MN_RESI_MAP,INCIDENCIA
410790_2015,410790,2015,0,6454,Floresta,Floresta,0
410790_2016,410790,2016,1,6535,Floresta,Floresta,15.3022188217292
410790_2017,410790,2017,0,6614,Floresta,Floresta,0
410790_2018,410790,2018,0,6695,Floresta,Floresta,0
410790_2019,410790,2019,0,6774,Floresta,Floresta,0
410790_2020,410790,2020,0,6851,Floresta,Floresta,0
410790_2021,410790,2021,1,6926,Floresta,Floresta,14.4383482529599
410800_2001,410800,2001,4,12330,Florestópolis,Florestópolis,32.441200324412
410800_2002,410800,2002,14,12215,Florestópolis,Florestópolis,114.613180515759
410800_2003,410800,2003,15,12108,Florestópolis,Florestópolis,123.88503468781
410800_2004,410800,2004,11,12008,Florestópolis,Florestópolis,91.6055962691539
410800_2005,410800,2005,16,11907,Florestópolis,Florestópolis,134.374737549341
410800_2006,410800,2006,4,11809,Florestópolis,Florestópolis,33.8724701498857
410800_2007,410800,2007,2,11718,Florestópolis,Florestópolis,17.0677590032429
410800_2008,410800,2008,5,11628,Florestópolis,Florestópolis,42.999656002752
410800_2009,410800,2009,5,11536,Florestópolis,Florestópolis,43.3425797503467
410800_2010,410800,2010,3,11446,Florestópolis,Florestópolis,26.2100297047003
410800_2011,410800,2011,3,11348,Florestópolis,Florestópolis,26.4363764540007
410800_2012,410800,2012,4,11252,Florestópolis,Florestópolis,35.5492356914326
410800_2013,410800,2013,3,11153,Florestópolis,Florestópolis,26.8985923070026
410800_2014,410800,2014,4,11050,Florestópolis,Florestópolis,36.1990950226244
410800_2015,410800,2015,5,10945,Florestópolis,Florestópolis,45.6829602558246
410800_2016,410800,2016,3,10845,Florestópolis,Florestópolis,27.6625172890733
410800_2017,410800,2017,4,10746,Florestópolis,Florestópolis,37.2231528010422
410800_2018,410800,2018,2,10646,Florestópolis,Florestópolis,18.7863986473793
410800_2019,410800,2019,2,10548,Florestópolis,Florestópolis,18.9609404626469
410800_2020,410800,2020,3,10453,Florestópolis,Florestópolis,28.6998947670525
410800_2021,410800,2021,2,10360,Florestópolis,Florestópolis,19.3050193050193
410810_2001,410810,2001,0,2500,Flórida,Flórida,0
410810_2002,410810,2002,0,2513,Flórida,Flórida,0
410810_2003,410810,2003,0,2524,Flórida,Flórida,0
410810_2004,410810,2004,0,2535,Flórida,Flórida,0
410810_2005,410810,2005,0,2545,Flórida,Flórida,0
410810_2006,410810,2006,0,2556,Flórida,Flórida,0
410810_2007,410810,2007,0,2565,Flórida,Flórida,0
410810_2008,410810,2008,0,2575,Flórida,Flórida,0
410810_2009,410810,2009,0,2584,Flórida,Flórida,0
410810_2010,410810,2010,0,2594,Flórida,Flórida,0
410810_2011,410810,2011,0,2604,Flórida,Flórida,0
410810_2012,410810,2012,0,2615,Flórida,Flórida,0
410810_2013,410810,2013,0,2625,Flórida,Flórida,0
410810_2014,410810,2014,0,2636,Flórida,Flórida,0
410810_2015,410810,2015,0,2647,Flórida,Flórida,0
410810_2016,410810,2016,1,2658,Flórida,Flórida,37.6222723852521
410810_2017,410810,2017,2,2668,Flórida,Flórida,74.9625187406297
410810_2018,410810,2018,1,2679,Flórida,Flórida,37.3273609555804
410810_2019,410810,2019,0,2689,Flórida,Flórida,0
410810_2020,410810,2020,0,2699,Flórida,Flórida,0
410810_2021,410810,2021,0,2709,Flórida,Flórida,0
410820_2001,410820,2001,0,8789,Formosa do Oeste,Formosa do Oeste,0
410820_2002,410820,2002,2,8645,Formosa do Oeste,Formosa do Oeste,23.1347599768652
410820_2003,410820,2003,1,8513,Formosa do Oeste,Formosa do Oeste,11.7467402795724
410820_2004,410820,2004,0,8389,Formosa do Oeste,Formosa do Oeste,0
410820_2005,410820,2005,2,8264,Formosa do Oeste,Formosa do Oeste,24.2013552758955
410820_2006,410820,2006,2,8142,Formosa do Oeste,Formosa do Oeste,24.5639891918448
410820_2007,410820,2007,0,8030,Formosa do Oeste,Formosa do Oeste,0
410820_2008,410820,2008,1,7918,Formosa do Oeste,Formosa do Oeste,12.6294518817883
410820_2009,410820,2009,3,7804,Formosa do Oeste,Formosa do Oeste,38.4418247052794
410820_2010,410820,2010,2,7692,Formosa do Oeste,Formosa do Oeste,26.0010400416017
410820_2011,410820,2011,1,7571,Formosa do Oeste,Formosa do Oeste,13.2082948091401
410820_2012,410820,2012,1,7451,Formosa do Oeste,Formosa do Oeste,13.4210173131123
410820_2013,410820,2013,1,7328,Formosa do Oeste,Formosa do Oeste,13.646288209607
410820_2014,410820,2014,0,7200,Formosa do Oeste,Formosa do Oeste,0
410820_2015,410820,2015,2,7070,Formosa do Oeste,Formosa do Oeste,28.2885431400283
410820_2016,410820,2016,1,6946,Formosa do Oeste,Formosa do Oeste,14.3967751223726
410820_2017,410820,2017,0,6824,Formosa do Oeste,Formosa do Oeste,0
410820_2018,410820,2018,0,6700,Formosa do Oeste,Formosa do Oeste,0
410820_2019,410820,2019,3,6578,Formosa do Oeste,Formosa do Oeste,45.6065673456978
410820_2020,410820,2020,0,6460,Formosa do Oeste,Formosa do Oeste,0
410820_2021,410820,2021,0,6345,Formosa do Oeste,Formosa do Oeste,0
410830_2001,410830,2001,221,263840,Foz do Iguaçu,Foz do Iguaçu,83.7628865979381
410830_2002,410830,2002,143,263495,Foz do Iguaçu,Foz do Iguaçu,54.2704795157403
410830_2003,410830,2003,172,263177,Foz do Iguaçu,Foz do Iguaçu,65.3552552084719
410830_2004,410830,2004,136,262879,Foz do Iguaçu,Foz do Iguaçu,51.7348285713199
410830_2005,410830,2005,141,262579,Foz do Iguaçu,Foz do Iguaçu,53.6981251356735
410830_2006,410830,2006,136,262287,Foz do Iguaçu,Foz do Iguaçu,51.8515976773534
410830_2007,410830,2007,133,262017,Foz do Iguaçu,Foz do Iguaçu,50.76006518661
410830_2008,410830,2008,141,261748,Foz do Iguaçu,Foz do Iguaçu,53.8686064458945
410830_2009,410830,2009,104,261475,Foz do Iguaçu,Foz do Iguaçu,39.7743570130988
410830_2010,410830,2010,107,261206,Foz do Iguaçu,Foz do Iguaçu,40.9638369715856
410830_2011,410830,2011,121,260916,Foz do Iguaçu,Foz do Iguaçu,46.375078569348
410830_2012,410830,2012,131,260627,Foz do Iguaçu,Foz do Iguaçu,50.2634032544594
410830_2013,410830,2013,113,260332,Foz do Iguaçu,Foz do Iguaçu,43.4061121951969
410830_2014,410830,2014,142,260025,Foz do Iguaçu,Foz do Iguaçu,54.6101336409961
410830_2015,410830,2015,115,259713,Foz do Iguaçu,Foz do Iguaçu,44.2796471489683
410830_2016,410830,2016,87,259415,Foz do Iguaçu,Foz do Iguaçu,33.5369967041227
410830_2017,410830,2017,96,259121,Foz do Iguaçu,Foz do Iguaçu,37.0483287730443
410830_2018,410830,2018,123,258823,Foz do Iguaçu,Foz do Iguaçu,47.5228244785046
410830_2019,410830,2019,139,258532,Foz do Iguaçu,Foz do Iguaçu,53.7651045131744
410830_2020,410830,2020,93,258248,Foz do Iguaçu,Foz do Iguaçu,36.0118955422694
410830_2021,410830,2021,92,257971,Foz do Iguaçu,Foz do Iguaçu,35.6629233518496
410832_2001,410832,2001,1,7038,Francisco Alves,Francisco Alves,14.208581983518
410832_2002,410832,2002,2,6974,Francisco Alves,Francisco Alves,28.6779466590192
410832_2003,410832,2003,5,6914,Francisco Alves,Francisco Alves,72.3170378941279
410832_2004,410832,2004,2,6858,Francisco Alves,Francisco Alves,29.1630212890055
410832_2005,410832,2005,0,6803,Francisco Alves,Francisco Alves,0
410832_2006,410832,2006,2,6748,Francisco Alves,Francisco Alves,29.63841138115
410832_2007,410832,2007,0,6697,Francisco Alves,Francisco Alves,0
410832_2008,410832,2008,1,6647,Francisco Alves,Francisco Alves,15.044380923725
410832_2009,410832,2009,2,6596,Francisco Alves,Francisco Alves,30.3214069132808
410832_2010,410832,2010,3,6546,Francisco Alves,Francisco Alves,45.8295142071494
410832_2011,410832,2011,2,6492,Francisco Alves,Francisco Alves,30.8071472581639
410832_2012,410832,2012,0,6438,Francisco Alves,Francisco Alves,0
410832_2013,410832,2013,6,6383,Francisco Alves,Francisco Alves,93.9996866677111
410832_2014,410832,2014,2,6325,Francisco Alves,Francisco Alves,31.6205533596838
410832_2015,410832,2015,0,6267,Francisco Alves,Francisco Alves,0
410832_2016,410832,2016,0,6211,Francisco Alves,Francisco Alves,0
410832_2017,410832,2017,7,6157,Francisco Alves,Francisco Alves,113.691732986844
410832_2018,410832,2018,2,6101,Francisco Alves,Francisco Alves,32.7815112276676
410832_2019,410832,2019,1,6046,Francisco Alves,Francisco Alves,16.5398610651671
410832_2020,410832,2020,2,5993,Francisco Alves,Francisco Alves,33.3722676455865
410832_2021,410832,2021,2,5942,Francisco Alves,Francisco Alves,33.6587007741501
410840_2001,410840,2001,14,70108,Francisco Beltrão,Francisco Beltrão,19.9691903919667
410840_2002,410840,2002,13,71471,Francisco Beltrão,Francisco Beltrão,18.189195617803
410840_2003,410840,2003,18,72727,Francisco Beltrão,Francisco Beltrão,24.7500928128481
410840_2004,410840,2004,7,73908,Francisco Beltrão,Francisco Beltrão,9.47123450776641
410840_2005,410840,2005,11,75092,Francisco Beltrão,Francisco Beltrão,14.6486975976136
410840_2006,410840,2006,16,76246,Francisco Beltrão,Francisco Beltrão,20.9847073944863
410840_2007,410840,2007,10,77316,Francisco Beltrão,Francisco Beltrão,12.9339334678462
410840_2008,410840,2008,11,78377,Francisco Beltrão,Francisco Beltrão,14.0347295762788
410840_2009,410840,2009,8,79457,Francisco Beltrão,Francisco Beltrão,10.068338849944
410840_2010,410840,2010,7,80521,Francisco Beltrão,Francisco Beltrão,8.69338433452143
410840_2011,410840,2011,8,81669,Francisco Beltrão,Francisco Beltrão,9.79563849196145
410840_2012,410840,2012,7,82808,Francisco Beltrão,Francisco Beltrão,8.45328953724278
410840_2013,410840,2013,10,83974,Francisco Beltrão,Francisco Beltrão,11.9084478529069
410840_2014,410840,2014,12,85189,Francisco Beltrão,Francisco Beltrão,14.0863256993274
410840_2015,410840,2015,12,86422,Francisco Beltrão,Francisco Beltrão,13.8853532665294
410840_2016,410840,2016,9,87603,Francisco Beltrão,Francisco Beltrão,10.2736207664121
410840_2017,410840,2017,4,88763,Francisco Beltrão,Francisco Beltrão,4.5063821637394
410840_2018,410840,2018,7,89942,Francisco Beltrão,Francisco Beltrão,7.78279335571813
410840_2019,410840,2019,10,91093,Francisco Beltrão,Francisco Beltrão,10.9777919269318
410840_2020,410840,2020,10,92216,Francisco Beltrão,Francisco Beltrão,10.8441051444435
410840_2021,410840,2021,7,93308,Francisco Beltrão,Francisco Beltrão,7.50203626698675
410845_2001,410845,2001,2,6393,Foz do Jordão,Foz do Jordão,31.2842171124668
410845_2002,410845,2002,1,6280,Foz do Jordão,Foz do Jordão,15.9235668789809
410845_2003,410845,2003,0,6176,Foz do Jordão,Foz do Jordão,0
410845_2004,410845,2004,1,6077,Foz do Jordão,Foz do Jordão,16.4554879052164
410845_2005,410845,2005,0,5979,Foz do Jordão,Foz do Jordão,0
410845_2006,410845,2006,0,5883,Foz do Jordão,Foz do Jordão,0
410845_2007,410845,2007,0,5794,Foz do Jordão,Foz do Jordão,0
410845_2008,410845,2008,1,5706,Foz do Jordão,Foz do Jordão,17.5254118471784
410845_2009,410845,2009,0,5616,Foz do Jordão,Foz do Jordão,0
410845_2010,410845,2010,0,5528,Foz do Jordão,Foz do Jordão,0
410845_2011,410845,2011,1,5433,Foz do Jordão,Foz do Jordão,18.4060371801951
410845_2012,410845,2012,0,5338,Foz do Jordão,Foz do Jordão,0
410845_2013,410845,2013,0,5241,Foz do Jordão,Foz do Jordão,0
410845_2014,410845,2014,1,5140,Foz do Jordão,Foz do Jordão,19.4552529182879
410845_2015,410845,2015,0,5038,Foz do Jordão,Foz do Jordão,0
410845_2016,410845,2016,0,4940,Foz do Jordão,Foz do Jordão,0
410845_2017,410845,2017,0,4843,Foz do Jordão,Foz do Jordão,0
410845_2018,410845,2018,1,4745,Foz do Jordão,Foz do Jordão,21.0748155953635
410845_2019,410845,2019,1,4650,Foz do Jordão,Foz do Jordão,21.505376344086
410845_2020,410845,2020,1,4556,Foz do Jordão,Foz do Jordão,21.9490781387182
410845_2021,410845,2021,0,4466,Foz do Jordão,Foz do Jordão,0
410850_2001,410850,2001,1,14171,General Carneiro,General Carneiro,7.0566650201115
410850_2002,410850,2002,6,14141,General Carneiro,General Carneiro,42.4298140159819
410850_2003,410850,2003,5,14113,General Carneiro,General Carneiro,35.4283284914618
410850_2004,410850,2004,3,14087,General Carneiro,General Carneiro,21.2962305671896
410850_2005,410850,2005,2,14061,General Carneiro,General Carneiro,14.2237394210938
410850_2006,410850,2006,6,14036,General Carneiro,General Carneiro,42.747221430607
410850_2007,410850,2007,2,14012,General Carneiro,General Carneiro,14.2734798743934
410850_2008,410850,2008,4,13989,General Carneiro,General Carneiro,28.5938952033741
410850_2009,410850,2009,1,13965,General Carneiro,General Carneiro,7.16075904045829
410850_2010,410850,2010,0,13942,General Carneiro,General Carneiro,0
410850_2011,410850,2011,2,13917,General Carneiro,General Carneiro,14.3709132715384
410850_2012,410850,2012,0,13892,General Carneiro,General Carneiro,0
410850_2013,410850,2013,1,13866,General Carneiro,General Carneiro,7.21188518678783
410850_2014,410850,2014,0,13839,General Carneiro,General Carneiro,0
410850_2015,410850,2015,1,13812,General Carneiro,General Carneiro,7.2400810889082
410850_2016,410850,2016,2,13786,General Carneiro,General Carneiro,14.5074713477441
410850_2017,410850,2017,4,13761,General Carneiro,General Carneiro,29.0676549669355
410850_2018,410850,2018,2,13735,General Carneiro,General Carneiro,14.5613396432472
410850_2019,410850,2019,1,13710,General Carneiro,General Carneiro,7.29394602479942
410850_2020,410850,2020,1,13685,General Carneiro,General Carneiro,7.30727073438071
410850_2021,410850,2021,2,13661,General Carneiro,General Carneiro,14.6402166752068
410855_2001,410855,2001,1,3855,Godoy Moreira,Godoy Moreira,25.9403372243839
410855_2002,410855,2002,0,3796,Godoy Moreira,Godoy Moreira,0
410855_2003,410855,2003,2,3742,Godoy Moreira,Godoy Moreira,53.4473543559594
410855_2004,410855,2004,1,3690,Godoy Moreira,Godoy Moreira,27.10027100271
410855_2005,410855,2005,5,3639,Godoy Moreira,Godoy Moreira,137.400384721077
410855_2006,410855,2006,0,3589,Godoy Moreira,Godoy Moreira,0
410855_2007,410855,2007,2,3543,Godoy Moreira,Godoy Moreira,56.4493367202935
410855_2008,410855,2008,0,3497,Godoy Moreira,Godoy Moreira,0
410855_2009,410855,2009,0,3450,Godoy Moreira,Godoy Moreira,0
410855_2010,410855,2010,0,3404,Godoy Moreira,Godoy Moreira,0
410855_2011,410855,2011,2,3354,Godoy Moreira,Godoy Moreira,59.6302921884317
410855_2012,410855,2012,0,3305,Godoy Moreira,Godoy Moreira,0
410855_2013,410855,2013,1,3254,Godoy Moreira,Godoy Moreira,30.7314074984634
410855_2014,410855,2014,0,3202,Godoy Moreira,Godoy Moreira,0
410855_2015,410855,2015,0,3148,Godoy Moreira,Godoy Moreira,0
410855_2016,410855,2016,0,3097,Godoy Moreira,Godoy Moreira,0
410855_2017,410855,2017,0,3047,Godoy Moreira,Godoy Moreira,0
410855_2018,410855,2018,1,2996,Godoy Moreira,Godoy Moreira,33.3778371161549
410855_2019,410855,2019,0,2946,Godoy Moreira,Godoy Moreira,0
410855_2020,410855,2020,0,2898,Godoy Moreira,Godoy Moreira,0
410855_2021,410855,2021,0,2850,Godoy Moreira,Godoy Moreira,0
410860_2001,410860,2001,9,30302,Goioerê,Goioerê,29.7010098343344
410860_2002,410860,2002,6,30209,Goioerê,Goioerê,19.8616306398755
410860_2003,410860,2003,8,30125,Goioerê,Goioerê,26.5560165975104
410860_2004,410860,2004,14,30045,Goioerê,Goioerê,46.5967715094026
410860_2005,410860,2005,9,29965,Goioerê,Goioerê,30.0350408810279
410860_2006,410860,2006,2,29887,Goioerê,Goioerê,6.69187272058086
410860_2007,410860,2007,3,29815,Goioerê,Goioerê,10.0620493040416
410860_2008,410860,2008,6,29743,Goioerê,Goioerê,20.1728137713075
410860_2009,410860,2009,7,29670,Goioerê,Goioerê,23.592854735423
410860_2010,410860,2010,4,29598,Goioerê,Goioerê,13.5144266504494
410860_2011,410860,2011,7,29520,Goioerê,Goioerê,23.7127371273713
410860_2012,410860,2012,12,29443,Goioerê,Goioerê,40.756716367218
410860_2013,410860,2013,9,29365,Goioerê,Goioerê,30.6487314830581
410860_2014,410860,2014,5,29283,Goioerê,Goioerê,17.0747532698153
410860_2015,410860,2015,9,29199,Goioerê,Goioerê,30.8229733894996
410860_2016,410860,2016,5,29120,Goioerê,Goioerê,17.1703296703297
410860_2017,410860,2017,9,29041,Goioerê,Goioerê,30.9906683654144
410860_2018,410860,2018,3,28962,Goioerê,Goioerê,10.3584006629376
410860_2019,410860,2019,8,28884,Goioerê,Goioerê,27.696994876056
410860_2020,410860,2020,8,28808,Goioerê,Goioerê,27.7700638711469
410860_2021,410860,2021,7,28734,Goioerê,Goioerê,24.3613837265957
410865_2001,410865,2001,1,8187,Goioxim,Goioxim,12.2144863808477
410865_2002,410865,2002,2,8117,Goioxim,Goioxim,24.6396451891093
410865_2003,410865,2003,1,8053,Goioxim,Goioxim,12.4177325220415
410865_2004,410865,2004,0,7992,Goioxim,Goioxim,0
410865_2005,410865,2005,0,7931,Goioxim,Goioxim,0
410865_2006,410865,2006,1,7872,Goioxim,Goioxim,12.7032520325203
410865_2007,410865,2007,0,7817,Goioxim,Goioxim,0
410865_2008,410865,2008,0,7763,Goioxim,Goioxim,0
410865_2009,410865,2009,0,7708,Goioxim,Goioxim,0
410865_2010,410865,2010,1,7653,Goioxim,Goioxim,13.0667712008363
410865_2011,410865,2011,2,7594,Goioxim,Goioxim,26.3365815117198
410865_2012,410865,2012,2,7536,Goioxim,Goioxim,26.5392781316348
410865_2013,410865,2013,5,7476,Goioxim,Goioxim,66.880684858213
410865_2014,410865,2014,0,7414,Goioxim,Goioxim,0
410865_2015,410865,2015,3,7350,Goioxim,Goioxim,40.8163265306122
410865_2016,410865,2016,1,7290,Goioxim,Goioxim,13.7174211248285
410865_2017,410865,2017,2,7230,Goioxim,Goioxim,27.6625172890733
410865_2018,410865,2018,1,7170,Goioxim,Goioxim,13.9470013947001
410865_2019,410865,2019,2,7111,Goioxim,Goioxim,28.1254394599916
410865_2020,410865,2020,3,7053,Goioxim,Goioxim,42.5350914504466
410865_2021,410865,2021,1,6997,Goioxim,Goioxim,14.2918393597256
410870_2001,410870,2001,0,7879,Grandes Rios,Grandes Rios,0
410870_2002,410870,2002,0,7732,Grandes Rios,Grandes Rios,0
410870_2003,410870,2003,0,7597,Grandes Rios,Grandes Rios,0
410870_2004,410870,2004,0,7470,Grandes Rios,Grandes Rios,0
410870_2005,410870,2005,3,7342,Grandes Rios,Grandes Rios,40.8608008716971
410870_2006,410870,2006,0,7218,Grandes Rios,Grandes Rios,0
410870_2007,410870,2007,0,7102,Grandes Rios,Grandes Rios,0
410870_2008,410870,2008,1,6988,Grandes Rios,Grandes Rios,14.3102461362335
410870_2009,410870,2009,0,6872,Grandes Rios,Grandes Rios,0
410870_2010,410870,2010,0,6757,Grandes Rios,Grandes Rios,0
410870_2011,410870,2011,0,6633,Grandes Rios,Grandes Rios,0
410870_2012,410870,2012,1,6511,Grandes Rios,Grandes Rios,15.3586238673015
410870_2013,410870,2013,1,6385,Grandes Rios,Grandes Rios,15.6617071260767
410870_2014,410870,2014,0,6254,Grandes Rios,Grandes Rios,0
410870_2015,410870,2015,1,6121,Grandes Rios,Grandes Rios,16.3371998039536
410870_2016,410870,2016,0,5994,Grandes Rios,Grandes Rios,0
410870_2017,410870,2017,0,5869,Grandes Rios,Grandes Rios,0
410870_2018,410870,2018,0,5742,Grandes Rios,Grandes Rios,0
410870_2019,410870,2019,1,5618,Grandes Rios,Grandes Rios,17.7999288002848
410870_2020,410870,2020,0,5497,Grandes Rios,Grandes Rios,0
410870_2021,410870,2021,0,5379,Grandes Rios,Grandes Rios,0
410880_2001,410880,2001,8,29544,Guaíra,Guaíra,27.0782561603033
410880_2002,410880,2002,5,29776,Guaíra,Guaíra,16.7920472864052
410880_2003,410880,2003,14,29990,Guaíra,Guaíra,46.6822274091364
410880_2004,410880,2004,8,30191,Guaíra,Guaíra,26.4979629690968
410880_2005,410880,2005,3,30393,Guaíra,Guaíra,9.87069390978186
410880_2006,410880,2006,10,30590,Guaíra,Guaíra,32.69042170644
410880_2007,410880,2007,4,30772,Guaíra,Guaíra,12.9988301052905
410880_2008,410880,2008,14,30953,Guaíra,Guaíra,45.2298646334766
410880_2009,410880,2009,8,31137,Guaíra,Guaíra,25.692905546456
410880_2010,410880,2010,6,31318,Guaíra,Guaíra,19.1583115141452
410880_2011,410880,2011,14,31514,Guaíra,Guaíra,44.4247001332741
410880_2012,410880,2012,15,31708,Guaíra,Guaíra,47.3066733947269
410880_2013,410880,2013,19,31906,Guaíra,Guaíra,59.5499279132452
410880_2014,410880,2014,12,32113,Guaíra,Guaíra,37.368044094292
410880_2015,410880,2015,8,32323,Guaíra,Guaíra,24.7501778919036
410880_2016,410880,2016,11,32525,Guaíra,Guaíra,33.8201383551115
410880_2017,410880,2017,8,32722,Guaíra,Guaíra,24.4483833506509
410880_2018,410880,2018,12,32923,Guaíra,Guaíra,36.4486832913161
410880_2019,410880,2019,16,33119,Guaíra,Guaíra,48.3106373984722
410880_2020,410880,2020,12,33310,Guaíra,Guaíra,36.0252176523567
410880_2021,410880,2021,9,33497,Guaíra,Guaíra,26.8680777383049
410890_2001,410890,2001,2,6065,Guairaçá,Guairaçá,32.9760923330585
410890_2002,410890,2002,0,6098,Guairaçá,Guairaçá,0
410890_2003,410890,2003,0,6129,Guairaçá,Guairaçá,0
410890_2004,410890,2004,1,6158,Guairaçá,Guairaçá,16.239038648912
410890_2005,410890,2005,0,6187,Guairaçá,Guairaçá,0
410890_2006,410890,2006,0,6216,Guairaçá,Guairaçá,0
